permutation_balanced_accuracy
0.5217592592592593
0.4474618736383443
0.5426252723311547
0.4871786492374727
0.4834422657952069
0.5058986928104575
0.49564814814814817
0.5700653594771242
0.5083278867102397
0.5008496732026143
0.5303867102396516
0.46227668845315895
0.5079084967320262
0.5011383442265795
0.4852777777777778
0.5589433551198257
0.5146023965141613
0.5803213507625273
0.4612418300653595
0.4703485838779956
0.5117701525054467
0.5147984749455338
0.4986220043572985
0.5355119825708061
0.5738671023965141
0.4195479302832243
0.5251143790849673
0.49396514161220034
0.48216230936819165
0.5046350762527233
0.5098638344226578
0.45163943355119834
0.4665795206971676
0.4551851851851852
0.47102396514161227
0.5385185185185184
0.4720424836601307
0.4700217864923747
0.4736056644880175
0.49891612200435737
0.48250544662309375
0.504313725490196
0.5106209150326797
0.47087690631808277
0.42792483660130715
0.5341394335511982
0.5432952069716775
0.5222549019607843
0.4582244008714597
0.5283986928104575
0.4932843137254902
0.5113616557734205
0.5164270152505446
0.49671023965141614
0.5272930283224401
0.49270697167756
0.5160076252723311
0.5472331154684096
0.4875925925925926
0.49125272331154685
0.499537037037037
0.5173638344226579
0.493186274509804
0.5041176470588236
0.49859477124183
0.46075163398692814
0.5353104575163399
0.4540795206971677
0.4714869281045751
0.5212091503267974
0.5191176470588236
0.5126906318082789
0.5163888888888889
0.5067755991285403
0.46328431372549017
0.4803540305010893
0.5046840958605664
0.44408496732026137
0.4828976034858388
0.49976034858387813
0.5128594771241829
0.5335457516339869
0.5093736383442267
0.5547875816993464
0.48458061002178654
0.47693355119825703
0.5013834422657951
0.44553376906318076
0.5158061002178649
0.46872004357298475
0.5308986928104574
0.4913943355119826
0.5008333333333332
0.4824891067538125
0.4748529411764706
0.5071840958605665
0.4939379084967321
0.5343572984749454
0.4602995642701525
0.50729302832244
0.5347331154684096
0.5414379084967319
0.5482952069716776
0.5021895424836602
0.5187962962962963
0.4773856209150326
0.4378213507625272
0.4630174291938997
0.4798965141612201
0.49880718954248365
0.5440032679738562
0.49868191721132904
0.4668464052287582
0.45183551198257077
0.4974727668845316
0.5014651416122003
0.4507952069716775
0.5160130718954249
0.4567156862745098
0.4605174291938997
0.4380119825708061
0.48839869281045745
0.4953540305010894
0.5191557734204792
0.5203104575163399
0.4810729847494553
0.5217538126361655
0.4847222222222223
0.5374782135076253
0.46050108932461875
0.5183115468409586
0.45792483660130723
0.46861655773420485
0.5085021786492374
0.5125925925925926
0.4949291938997821
0.5080446623093681
0.5126633986928105
0.49873638344226584
0.5167755991285403
0.47588779956427024
0.4392647058823529
0.4901416122004356
0.5389923747276688
0.5187527233115469
0.5138071895424836
0.4686111111111112
0.4766394335511982
0.443562091503268
0.473681917211329
0.5403485838779956
0.5241666666666667
0.4943464052287582
0.49052832244008704
0.4814215686274509
0.5024237472766885
0.5268464052287581
0.46858932461873637
0.5078921568627451
0.5432516339869281
0.4974727668845316
0.5082897603485839
0.4564705882352941
0.5058224400871459
0.500958605664488
0.4928921568627452
0.5451143790849673
0.4673420479302833
0.5246078431372548
0.5276579520697168
0.5445588235294118
0.5450381263616557
0.46757625272331155
0.5182897603485839
0.52890522875817
0.5769662309368192
0.5244607843137253
0.4487690631808279
0.5074727668845316
0.5357244008714597
0.512244008714597
0.5240631808278866
0.5412363834422657
0.4935729847494552
0.5325708061002179
0.49051198257080614
0.49964052287581695
0.5261710239651416
0.4843191721132898
0.49015250544662303
0.4537254901960784
0.43245642701525056
0.4843409586056645
0.5067538126361656
0.5141448801742919
0.48015250544662313
0.5218681917211329
0.48582244008714603
0.506062091503268
0.5405718954248366
